rain_1d,rain_3d,rain_5d,rain_7d,rain_10d,rain_15d,rain_30d,rain_60d,rain_90d,rain_event_day,rain_3d_ratio,rain_15d_ratio,lat,lon,date,landslide,trigger,size
35.3,52.4,61.0,107.9,155.7,178.0,235.60000000000002,495.19999999999993,820.0999999999999,35.3,2.5703831771943233,1.746290860841945,9.835,76.8661,2012-08-17,0,,
17.8,96.0,137.3,202.0,214.20000000000002,257.2,340.2,681.9,799.2,17.8,4.415623586186095,2.3660383049313825,9.835,76.8661,2012-06-19,0,,
5.3,48.0,101.39999999999999,208.90000000000003,267.0,373.29999999999995,414.79999999999995,623.9999999999999,887.3,5.3,2.3257476468485643,3.6175066523690376,9.835,76.8661,2012-10-25,0,,
2.7,17.099999999999998,51.900000000000006,118.30000000000001,152.09999999999997,179.8,341.09999999999997,739.6000000000001,1193.3,2.7,0.6328338287933021,1.330801431778196,9.835,76.8661,2011-08-26,0,,
12.9,206.9,326.79999999999995,389.2,423.99999999999994,558.1999999999999,1020.6999999999999,2247.5,2656.6,12.9,5.330334705944463,2.87616513567733,10.3031,76.7604,2013-08-07,1,monsoon,medium
5.2,20.5,26.900000000000002,33.1,58.50000000000001,206.0,446.2,989.9000000000002,1652.3000000000002,5.2,0.5263600968115332,1.0578554140797642,10.3031,76.7604,2010-10-16,0,,
32.8,53.199999999999996,87.8,155.2,333.0,458.2,735.9000000000001,1384.7999999999997,1639.5,32.8,1.3751721507722945,2.368811577007013,10.3031,76.7604,2011-07-24,0,,
21.5,22.8,23.6,30.299999999999997,45.6,101.5,267.6,499.1,719.2,21.5,0.8455996352029185,0.7528803769569844,10.3031,76.7604,2013-05-20,0,,
0.0,0.5,14.9,16.9,21.599999999999998,103.2,453.9,549.4000000000001,1173.4,0.0,0.018460793511485035,0.7620615561541022,10.3031,76.7604,2012-11-05,0,,
123.9,199.2,241.60000000000002,254.9,261.5,400.0,627.6,1450.3,1652.8000000000002,123.9,8.426629680998612,3.3841886269070733,9.879,76.9683,2013-08-05,1,monsoon,medium
0.0,9.9,37.5,56.6,76.10000000000001,135.5,266.9,415.5,483.59999999999997,0.0,0.37383929676860217,1.0233378729726383,9.879,76.9683,2011-05-08,0,,
5.6,7.3,34.0,69.69999999999999,81.99999999999999,186.89999999999998,235.70000000000002,459.90000000000015,756.7,5.6,0.4093395229121663,2.0960426529392837,9.879,76.9683,2012-08-22,0,,
3.9,29.799999999999997,70.10000000000001,119.30000000000001,125.4,151.1,547.0000000000001,814.7,974.0,3.9,1.1065591234210925,1.1221549231471617,9.879,76.9683,2010-06-29,0,,
2.2,16.3,85.30000000000001,136.89999999999998,176.2,222.2,519.1000000000001,1011.4000000000001,1281.3000000000002,2.2,0.6478579573220394,1.7663072161589837,9.879,76.9683,2010-07-23,0,,
2.2,18.0,41.2,110.29999999999998,176.89999999999998,229.49999999999997,362.00000000000006,558.1000000000001,640.4000000000001,2.2,0.7794143744454303,1.987506654835847,9.7967,77.0611,2016-06-15,1,downpour,medium
11.1,22.4,24.6,27.5,36.8,95.39999999999998,196.79999999999998,646.9,829.7,11.1,1.101136272060601,0.9379321460230474,9.7967,77.0611,2012-08-04,0,,
1.2,1.6,13.299999999999999,20.700000000000003,22.8,28.300000000000004,84.09999999999998,575.5,738.7,1.2,0.08084824387011268,0.2860006626905236,9.7967,77.0611,2012-11-28,0,,
7.4,18.5,25.699999999999996,33.5,58.8,137.6,354.7,767.5999999999999,1183.8,7.4,0.8303594422574591,1.2352157757256905,9.7967,77.0611,2014-10-12,0,,
26.8,54.0,91.89999999999999,101.5,149.0,196.7,301.1,869.0999999999999,1530.0,26.8,2.0021273362710836,1.4585868409056375,9.7967,77.0611,2013-09-16,0,,
59.2,97.6,140.8,156.89999999999998,198.3,347.90000000000003,644.4,1609.1999999999996,1959.0,59.2,3.5411747211895905,2.5245382899628255,10.3228,76.4319,2013-08-04,1,downpour,large
8.1,53.699999999999996,128.79999999999998,136.7,180.5,230.9,451.30000000000007,942.8999999999999,1220.9999999999998,8.1,1.8137873754152825,1.5597895902547065,10.3228,76.4319,2011-07-08,0,,
32.1,61.0,66.30000000000001,90.3,166.20000000000002,205.3,281.20000000000005,534.6999999999999,590.2,32.1,2.2465058713436172,1.5121562471699823,10.3228,76.4319,2012-06-13,0,,
1.3,15.200000000000001,24.0,45.300000000000004,54.8,123.40000000000002,309.79999999999995,758.3,1264.1,1.3,0.5154547476095175,0.8369357349344009,10.3228,76.4319,2010-10-20,0,,
21.0,66.7,95.8,111.3,148.4,218.0,398.0,613.9000000000001,716.6,21.0,2.3128783787624707,1.511866526447432,10.3228,76.4319,2010-06-07,0,,
17.7,65.6,104.00000000000001,133.5,152.1,255.09999999999997,524.6999999999999,1359.1000000000001,1463.2000000000003,17.7,3.0616679418515687,2.3811935730680944,10.0533,76.4788,2013-07-23,1,unknown,small
27.2,49.4,75.2,84.10000000000001,184.89999999999998,236.4,403.0999999999999,938.4000000000001,1558.4,27.2,1.9678061840859369,1.8833578215300226,10.0533,76.4788,2010-08-24,0,,
5.9,12.3,34.1,78.6,111.60000000000001,284.6,356.5,707.5999999999999,1183.6000000000001,5.9,0.6154287823483576,2.847984251322643,10.0533,76.4788,2012-08-22,0,,
0.0,0.0,0.0,0.0,3.3,16.5,100.89999999999999,281.7,673.6,0.0,0.0,0.17582321600139755,10.0533,76.4788,2012-11-20,0,,
15.1,29.799999999999997,40.7,48.0,59.9,70.2,300.2000000000001,444.80000000000007,472.1,15.1,1.1121103667676115,0.5239607231348077,10.0533,76.4788,2011-05-21,0,,
65.4,226.70000000000002,276.9,362.5,383.4,441.20000000000005,866.5999999999999,1170.3999999999999,1319.6999999999998,65.4,10.681007183131227,4.157441878427435,11.51185539,76.01854791,2017-06-27,1,continuous_rain,small
25.8,89.8,115.1,130.5,171.9,225.60000000000002,492.20000000000005,641.9,667.9999999999999,25.8,5.058921315108977,2.541854451422239,11.51185539,76.01854791,2016-06-24,0,,
3.5,6.5,14.5,34.300000000000004,70.0,295.40000000000003,526.2,1155.6,1711.8,3.5,0.27733090858222004,2.52072462754424,11.51185539,76.01854791,2014-09-13,0,,
22.0,33.0,43.6,90.1,101.6,112.19999999999999,497.30000000000007,776.4,1019.9,22.0,1.4049904030710174,0.9553934740882919,11.51185539,76.01854791,2015-07-15,0,,
0.5,12.8,43.0,66.39999999999999,70.0,72.0,107.8,257.8,513.5,0.5,0.7884081385368811,0.8869591558539911,11.51185539,76.01854791,2016-10-17,0,,
19.0,62.400000000000006,86.7,93.9,130.39999999999998,197.9,438.0,742.3,1158.8,19.0,2.1480206540447506,1.3624784853700518,9.497393176,76.8696375,2011-08-06,1,downpour,medium
12.1,36.800000000000004,72.7,85.4,151.5,244.3,488.09999999999997,635.4,749.0999999999999,12.1,1.449801401491911,1.9249265346982274,9.497393176,76.8696375,2009-06-16,0,,
3.2,7.6,29.400000000000002,45.7,96.2,146.2,325.3,670.1,1156.3,3.2,0.2586115527291998,0.9949739212897106,9.497393176,76.8696375,2010-09-22,0,,
24.8,29.8,59.60000000000001,59.7,73.10000000000001,179.60000000000002,415.09999999999997,623.9,1230.7,24.8,1.126130591004832,1.3574030479494488,9.497393176,76.8696375,2009-09-17,0,,
44.2,65.4,82.4,93.5,105.4,125.69999999999999,247.3,852.0,1324.8999999999999,44.2,2.5600154009048035,0.9840793146597361,9.497393176,76.8696375,2009-08-19,0,,
16.1,41.2,103.6,131.79999999999998,260.6,395.50000000000006,734.8000000000001,1711.5999999999997,1994.0,16.1,1.6891487717175795,3.2430016466713725,12.8733,74.8481,2007-08-09,1,rain,medium
9.5,14.8,45.2,58.2,69.5,120.0,382.90000000000003,819.8000000000001,1292.1999999999998,9.5,0.869917132395452,1.4106764309115438,12.8733,74.8481,2006-07-31,0,,
6.3,13.100000000000001,27.400000000000002,28.7,43.6,91.20000000000002,129.50000000000003,483.99999999999994,784.4999999999999,6.3,0.7235603042375951,1.007461064831583,12.8733,74.8481,2003-10-15,0,,
1.7,6.2,12.899999999999999,23.299999999999997,76.2,146.6,417.59999999999997,783.1999999999999,1300.9,1.7,0.3564057861753757,1.685454459784196,12.8733,74.8481,2004-08-27,0,,
6.0,7.3,10.5,16.8,25.1,105.3,542.6999999999999,552.0,556.1999999999999,6.0,0.37585988605190973,1.0843300274319476,12.8733,74.8481,2006-06-15,0,,
79.3,153.3,176.10000000000002,218.5,243.3,276.8,345.90000000000003,587.1999999999999,725.7,79.3,5.638578190479063,2.0362145376707166,10.0838,77.0696,2011-06-02,1,downpour,medium
5.3,35.3,50.099999999999994,61.099999999999994,106.8,121.30000000000001,160.9,333.09999999999997,475.8,5.3,1.6322771376591871,1.1217859308671922,10.0838,77.0696,2007-06-14,0,,
29.2,56.0,116.9,139.2,141.6,271.99999999999994,430.9,611.3000000000001,1315.2,29.2,2.5760717921647,2.5024697409599934,10.0838,77.0696,2009-09-18,0,,
1.8,25.3,36.99999999999999,40.8,65.2,109.89999999999999,162.3,239.90000000000003,244.00000000000003,1.8,1.4325628887032396,1.244574398960364,10.0838,77.0696,2009-05-02,0,,
1.3,11.9,42.199999999999996,54.2,112.50000000000001,171.2,287.90000000000003,655.3000000000001,959.6999999999999,1.3,0.4858768406961179,1.3980187416331997,10.0838,77.0696,2010-10-10,0,,
0.0,0.0,2.9000000000000004,3.7,18.9,40.0,66.8,101.0,115.6,0.0,0.0,0.7601838149388581,11.339753,76.869056,2017-03-24,1,leaking_pipe,small
2.1,9.700000000000001,20.500000000000004,27.000000000000004,32.3,57.60000000000001,88.0,263.5,435.00000000000006,2.1,0.8408412675856188,0.9986073610913742,11.339753,76.869056,2016-10-25,0,,
1.8,8.200000000000001,15.5,33.699999999999996,75.99999999999999,126.39999999999999,216.8,519.5999999999999,1070.2,1.8,0.5563031752210421,1.7150419840960907,11.339753,76.869056,2013-08-26,0,,
4.2,20.599999999999998,42.7,54.800000000000004,91.2,171.59999999999997,231.49999999999997,391.8999999999999,625.7,4.2,1.55462080910553,2.59002845478164,11.339753,76.869056,2015-08-05,0,,
8.2,15.899999999999999,16.799999999999997,19.3,21.099999999999998,50.8,169.49999999999997,401.49999999999994,561.8000000000002,8.2,1.3236438075742065,0.8458000682360968,11.339753,76.869056,2015-09-06,0,,
0.5,2.9,5.0,5.6,7.9,21.099999999999998,119.0,232.20000000000005,368.30000000000007,0.5,0.25759009828904256,0.37483800509646886,11.329547,76.801586,2016-11-16,1,rain,small
4.3,30.6,61.5,90.2,94.8,97.49999999999999,216.80000000000004,490.4000000000001,605.5999999999999,4.3,1.8138178991351666,1.1558643474880963,11.329547,76.801586,2015-09-09,0,,
0.5,24.5,73.3,77.5,79.79999999999998,91.1,312.9,545.2,721.4000000000001,0.5,1.6858432036097006,1.2537168640721936,11.329547,76.801586,2014-11-16,0,,
2.2,3.4000000000000004,9.2,14.0,59.7,79.3,232.29999999999995,440.00000000000006,490.20000000000005,2.2,0.2440574252765357,1.1384561073193693,11.329547,76.801586,2016-07-14,0,,
11.6,51.7,60.300000000000004,64.19999999999999,65.0,77.19999999999999,203.40000000000003,470.1,607.4,11.6,3.1069405448007488,0.9278754741145755,11.329547,76.801586,2015-09-06,0,,
7.9,23.0,33.5,42.300000000000004,63.300000000000004,86.30000000000001,120.4,194.4,232.00000000000003,7.9,2.0647534952170714,1.5494628403237678,8.584503303,76.97925203,2017-04-13,1,downpour,small
2.2,17.7,38.400000000000006,105.89999999999999,142.29999999999998,212.49999999999997,281.4,493.90000000000003,710.9000000000001,2.2,0.8955706702057067,2.1503815527538155,8.584503303,76.97925203,2013-09-22,0,,
0.4,6.1000000000000005,8.6,10.8,63.70000000000001,65.00000000000001,157.1,362.29999999999995,491.8999999999999,0.4,0.3315808233826413,0.7066476563892357,8.584503303,76.97925203,2013-11-09,0,,
8.6,25.299999999999997,34.3,58.800000000000004,107.6,187.39999999999998,265.70000000000005,360.70000000000005,421.59999999999997,8.6,1.5261310259579723,2.2608454882571074,8.584503303,76.97925203,2016-05-25,0,,
20.6,100.9,127.19999999999999,274.20000000000005,303.3,314.3,487.30000000000007,670.6,884.8,20.6,5.531499955064259,3.4460860968814604,8.584503303,76.97925203,2014-10-23,0,,
0.0,1.8,2.5999999999999996,2.5999999999999996,4.8999999999999995,12.400000000000002,54.99999999999999,118.89999999999999,339.7,0.0,0.17775619232637205,0.24490853164966817,11.28965,76.94171,2016-11-16,1,rain,small
1.7,7.8,9.1,11.0,31.0,112.30000000000001,148.09999999999997,178.39999999999998,327.19999999999993,1.7,0.783532317826266,2.256171263894607,11.28965,76.94171,2014-07-24,0,,
7.2,8.5,8.7,8.7,8.9,33.6,58.900000000000006,276.2,606.4,7.2,0.7605985037406483,0.6013202288396655,11.28965,76.94171,2016-10-12,0,,
7.2,37.7,69.7,72.7,86.20000000000002,135.2,248.79999999999998,356.90000000000003,362.1,7.2,3.459496051147048,2.4812937194433995,11.28965,76.94171,2016-07-08,0,,
17.8,40.8,108.5,157.9,179.2,249.8,357.0,594.8999999999999,641.5999999999999,17.8,3.474036850921273,4.253992183137912,11.28965,76.94171,2016-07-29,0,,
0.0,0.0,0.0,0.0,27.8,28.400000000000002,90.4,159.7,314.6,0.0,0.0,0.5399828566975766,11.35008,76.791735,2016-12-22,1,construction,medium
3.8,12.7,51.29999999999999,53.89999999999999,74.19999999999999,75.89999999999999,105.2,243.30000000000004,482.6,3.8,0.8928715495879674,1.0672275687201058,11.35008,76.791735,2013-11-20,0,,
3.4,9.1,20.799999999999997,48.099999999999994,62.599999999999994,160.70000000000002,194.70000000000005,407.3,685.1999999999999,3.4,0.5430709778408258,1.9180550799784775,11.35008,76.791735,2015-10-10,0,,
12.9,25.0,36.1,47.1,52.699999999999996,90.50000000000001,221.0,264.09999999999997,347.69999999999993,12.9,1.5257628814407205,1.1046523261630818,11.35008,76.791735,2015-05-07,0,,
1.7,7.3,8.9,29.8,66.4,95.8,307.40000000000003,687.8,804.5999999999999,1.7,0.49329788412540154,1.2947380081976294,11.35008,76.791735,2013-07-17,0,,
0.2,16.3,31.6,32.5,41.7,45.7,61.0,125.4,172.7,0.2,1.510405590156464,0.8469390855233178,11.34376314,76.79310973,2017-01-30,1,unknown,small
3.8,29.2,33.4,36.4,38.599999999999994,62.2,174.7,356.09999999999997,773.2,3.8,2.063723786351524,0.8792028733634573,11.34376314,76.79310973,2013-08-30,0,,
2.8,11.5,48.199999999999996,62.49999999999999,91.10000000000001,228.4,455.6000000000001,664.9,749.3999999999999,2.8,0.7753951586161157,3.080004421355145,11.34376314,76.79310973,2013-06-30,0,,
0.0,0.0,0.0,2.1,73.30000000000001,79.79999999999998,248.2,533.1,651.7,0.0,0.0,1.1309287332287854,11.34376314,76.79310973,2014-11-21,0,,
0.2,2.8000000000000003,11.3,14.0,48.5,168.4,336.50000000000006,510.00000000000006,746.8000000000001,0.2,0.19885900570497148,2.391989754336943,11.34376314,76.79310973,2014-11-06,0,,
6.0,27.0,27.0,27.6,29.0,89.6,90.3,219.89999999999998,322.3,6.0,2.548549323017408,1.6914816247582203,11.339839,76.841106,2016-12-14,1,rain,medium
11.5,12.7,24.0,43.4,86.5,165.7,209.39999999999998,389.29999999999995,716.7,11.5,0.7391822909212346,1.9288583559944654,11.339839,76.841106,2015-07-31,0,,
3.4,9.1,20.799999999999997,48.099999999999994,62.599999999999994,160.70000000000002,194.70000000000005,407.3,685.1999999999999,3.4,0.5430709778408258,1.9180550799784775,11.339839,76.841106,2015-10-10,0,,
13.5,28.8,60.5,62.8,69.69999999999999,120.2,257.0,481.09999999999997,550.5,13.5,2.0872044671498156,1.7422359510514436,11.339839,76.841106,2016-07-19,0,,
18.1,104.30000000000001,126.69999999999999,153.5,190.9,230.70000000000002,375.0,540.9,821.5000000000001,18.1,7.411812674743708,3.2788210624417515,11.339839,76.841106,2014-10-29,0,,
5.1,10.299999999999999,23.1,30.0,32.2,35.6,61.80000000000001,177.59999999999997,236.3,5.1,0.8389638135932699,0.5799439177460274,11.34942664,76.84947966,2017-05-07,1,continuous_rain,small
1.7,2.3,12.2,34.60000000000001,57.400000000000006,115.00000000000001,212.79999999999998,412.9,617.2,1.7,0.138828418761132,1.3882841876113203,11.34942664,76.84947966,2015-08-27,0,,
4.4,18.200000000000003,42.800000000000004,49.5,54.8,89.7,107.80000000000001,345.4,535.7,4.4,1.272727272727273,1.2545454545454546,11.34942664,76.84947966,2013-10-19,0,,
10.2,12.5,14.899999999999999,15.5,18.7,27.6,168.60000000000002,431.6,697.0999999999999,10.2,0.9472638052052922,0.418311696378657,11.34942664,76.84947966,2016-08-22,0,,
0.7,4.5,46.400000000000006,64.7,91.89999999999999,151.4,239.29999999999998,421.9,620.9000000000001,0.7,0.30016402405686166,2.019770366320394,11.34942664,76.84947966,2013-09-21,0,,
0.0,10.0,27.2,27.2,27.5,71.5,91.60000000000001,146.6,210.5,0.0,1.0330228619813717,1.4772226926333614,11.328578,76.903045,2016-12-16,1,tropical_cyclone,small
6.7,12.0,35.3,51.00000000000001,60.6,72.0,125.5,284.2,511.6,6.7,1.0121681415929202,1.2146017699115041,11.328578,76.903045,2015-10-03,0,,
5.1,23.4,56.6,85.49999999999999,104.49999999999999,138.39999999999998,232.39999999999998,419.1,669.5000000000001,5.1,2.43230808554145,2.877191786657578,11.328578,76.903045,2014-10-25,0,,
0.3,9.6,16.2,23.1,41.4,82.29999999999998,172.1,398.4000000000001,462.3,0.3,0.7538134775053098,1.2924760249726457,11.328578,76.903045,2015-07-02,0,,
0.0,7.8,33.9,34.3,81.2,117.2,166.90000000000003,319.0,591.0999999999999,0.0,0.6520041109969167,1.9593559438163755,11.328578,76.903045,2015-10-14,0,,
